parameter,param_type,participant,mean,2.5%,50%,97.5%,task,feedback,frame,time_pressure,task_label
gamma[53],gamma,53,0.8864516459274482,0.2590940470087742,0.8841715631260564,1.5429520378353343,PartialcrossNoTimelimited,Partial,Reject,No TP,Partial | Reject | No TP
gamma[54],gamma,54,0.528543132400979,-0.07804945091618401,0.5207538983202176,1.1581458332606036,PartialcrossNoTimelimited,Partial,Reject,No TP,Partial | Reject | No TP
gamma[55],gamma,55,0.1910927328306521,-0.3658759097107148,0.18918188209207698,0.7532949846280035,PartialcrossNoTimelimited,Partial,Reject,No TP,Partial | Reject | No TP
gamma[56],gamma,56,0.4265936816922457,-0.19576728273641758,0.4290522321244552,1.0429650848099734,PartialcrossNoTimelimited,Partial,Reject,No TP,Partial | Reject | No TP
alpha[1],alpha,1,1.3596426534091541,0.21571777097302272,1.3330645962397079,2.660766955141253,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[2],alpha,2,1.3215502839636017,0.11636093652470007,1.314223040331373,2.5855829385659765,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[3],alpha,3,1.2958262469153392,0.12099569478681407,1.299073240613625,2.4941528772497805,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[4],alpha,4,1.320908171845016,0.15326799361290241,1.3144165371064136,2.5492769408255986,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[5],alpha,5,1.279104264385036,0.03040267169045691,1.2912176776082736,2.443119950403995,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[6],alpha,6,1.2796021739769183,0.010221037860267491,1.285269265061761,2.5165560593307417,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[7],alpha,7,1.29017214796614,0.07410925855858466,1.2972248453515998,2.509505128108967,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[8],alpha,8,1.475559258013344,0.3406821103581584,1.4125748957280697,2.995397203855553,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[9],alpha,9,1.3521936597460111,0.1521244230693117,1.337689822010118,2.656519149105594,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[10],alpha,10,1.2999278841956536,0.04788617743856807,1.3082104119413551,2.5598490966670124,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[11],alpha,11,1.2319609750328975,0.019211652190775752,1.2512672795307154,2.3285453809510126,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[12],alpha,12,1.3683040092761147,0.19326254070029752,1.3338913836616815,2.757037073211188,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[13],alpha,13,1.3336963868815328,0.15292150977107236,1.3159561682953447,2.6016229863636213,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[14],alpha,14,1.2671848198753073,-0.045331185413395286,1.271333145914375,2.4803187686099535,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[15],alpha,15,1.403295174923904,0.2715629420688692,1.3655693955001789,2.7261273924704503,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[16],alpha,16,1.2884338921333711,0.01657214592588058,1.2904635909911302,2.505246479407521,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[17],alpha,17,1.4609668574892658,0.3936774841584105,1.3970444950676482,2.975496762214123,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[18],alpha,18,1.2901906909916618,0.05584035993171518,1.2925808428827326,2.506426574469712,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[19],alpha,19,1.3210608270404895,0.09398569320226048,1.3242238734807203,2.596018285893399,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[20],alpha,20,1.3168331389538572,0.17759544163821178,1.312960367927793,2.506570070928332,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[21],alpha,21,1.3056718638099367,0.1433308404086721,1.3082439272976032,2.4992795169330164,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[22],alpha,22,1.2596730359709687,0.04452425591084369,1.2728385496036199,2.3867566878563196,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[23],alpha,23,1.3013213906604013,0.07560551400422685,1.2960442126732996,2.5499241099453056,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[24],alpha,24,1.3551068318089405,0.15957109012839188,1.3386585259640924,2.627528880634822,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[25],alpha,25,1.3305132355373783,0.10425064218615435,1.3226124274339965,2.5984695209766575,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[26],alpha,26,1.3437227813316803,0.18043375795003821,1.3311246020488814,2.602207836158193,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[27],alpha,27,1.337776232966487,0.11454081634969514,1.3182984301700278,2.6579024588503133,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[28],alpha,28,1.350453322767397,0.1479696427942422,1.3372992910916768,2.6660490338551064,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[29],alpha,29,1.0908820217976563,-0.49802874990755663,1.1648459913480933,2.1465900155156277,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[30],alpha,30,1.361277203962205,0.19643353712147843,1.34458500100759,2.6428858962625816,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[31],alpha,31,1.4354269019294787,0.2911255814662875,1.3872771935748527,2.9255810530115043,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[32],alpha,32,1.3290461934224964,0.18145066949989616,1.314686508668188,2.5754344254058417,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[33],alpha,33,1.3006936974498948,0.07393985637759361,1.301842800013013,2.6151325431384946,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[34],alpha,34,1.4623082555927507,0.35623212388070313,1.4059965260945304,2.974676069096109,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[35],alpha,35,1.3178505229620712,0.08996470855380008,1.3072930950770996,2.5779043072186854,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[36],alpha,36,1.3446827874515892,0.14815177746286584,1.3332367781714045,2.6160795317690355,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[37],alpha,37,1.2100020530704336,-0.17996708619456792,1.2371825224388862,2.3942504051788633,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[38],alpha,38,1.371667989168989,0.16598976500498772,1.34387917765455,2.7551682462444647,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[39],alpha,39,1.2115208981883538,-0.228951015027882,1.2407849012959202,2.4619674032041687,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[40],alpha,40,1.326568832622033,0.20653928834588317,1.3149418574418958,2.534975153846083,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[41],alpha,41,1.2829603940534702,0.011841721751654825,1.290345945951325,2.524047411451027,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[42],alpha,42,1.3469010400980777,0.13828228461084333,1.330183917771211,2.6216105164257546,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[43],alpha,43,1.334790553976354,0.1444276339993826,1.333583817536582,2.5878028131234583,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[44],alpha,44,1.2441248935411295,-0.035255216925002664,1.2529839812369792,2.4360950986101693,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[45],alpha,45,1.2616475004128307,-0.08479284982322731,1.2791844527975686,2.50380509412612,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[46],alpha,46,1.3039013023898467,0.05337121344421596,1.3028169909886413,2.5888108723898076,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[47],alpha,47,1.330505657881926,0.1318993024187792,1.3226027070944273,2.5894963955409085,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[48],alpha,48,1.1899329154619476,-0.2943256936203512,1.2269714008482095,2.374765723563191,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[49],alpha,49,1.2238611346572033,-0.15562113379997447,1.245149005053385,2.3997509998974786,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[50],alpha,50,1.2549498202672955,-0.0031770064264566972,1.2686542323773202,2.4730807550819955,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[51],alpha,51,1.2786876274485124,0.04369729672945453,1.2807978542872451,2.4779190028262206,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[52],alpha,52,1.4071098446342445,0.25941126848802454,1.367886683319282,2.7910386498859054,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[53],alpha,53,1.2433405272966813,-0.058722662265200634,1.2528720205888069,2.424672139777028,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[54],alpha,54,1.2402873339445515,0.012245509101699987,1.2561484071404891,2.3364865598846056,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[55],alpha,55,1.3521893320657885,0.15262665964375063,1.3337958895732411,2.6608656073722563,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
alpha[56],alpha,56,1.2901764124181352,0.02812596890778994,1.2971652073260382,2.50710886855285,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[1],beta,1,-0.41082772768111175,-1.4357624330938938,-0.3923721722468494,0.5469388461825563,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[2],beta,2,-0.12979738173645233,-1.0712048850398392,-0.13866097502038108,0.8216288798590798,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[3],beta,3,-0.545355202315081,-1.6255491811551472,-0.5097092457039608,0.41850968311663195,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[4],beta,4,-0.5120351671111878,-1.5613392315344,-0.49216488925738033,0.477589550542221,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[5],beta,5,-0.5471758056981952,-1.613068685765651,-0.5157112015096202,0.4352916435902825,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[6],beta,6,0.09835842078008981,-0.9767153178655185,0.058746424037584774,1.3456187276627778,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[7],beta,7,-0.15401430442104835,-1.1226831899141752,-0.16073788070228145,0.8224181109817212,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[8],beta,8,-0.8053484537621858,-2.119169196877626,-0.7528215893682659,0.27641552291330423,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[9],beta,9,-0.25211283106513954,-1.32719041984229,-0.24611397658962336,0.8015893911913888,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[10],beta,10,-0.28368212165732104,-1.3206743435859938,-0.2748988480254929,0.7016877604443519,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[11],beta,11,-0.17986771573192487,-1.177799644797649,-0.19188302443595834,0.8869583582739279,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[12],beta,12,-0.6702896901286953,-1.765494936238679,-0.6379026951322515,0.2968069799290939,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[13],beta,13,0.6909966489427456,-0.5538340034596702,0.6168101268796797,2.4084489804594513,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[14],beta,14,0.5863438274369431,-0.6822419128856237,0.515631555100318,2.2648097791094357,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[15],beta,15,-0.5549112581454272,-1.62183348351339,-0.5298656160238864,0.4193889367600245,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[16],beta,16,-0.29755614219588006,-1.417937161200133,-0.28640627145588327,0.7781623668351539,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[17],beta,17,-1.1772964775803554,-2.5750842731153454,-1.1425383388206152,-0.06817458697664217,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[18],beta,18,-0.5410665349541248,-1.5948252680156476,-0.5187777790079598,0.40515614507633896,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[19],beta,19,0.24622537029671043,-0.761829805950927,0.2013625422310794,1.453781792569267,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[20],beta,20,-0.07878136260368986,-1.099033653331442,-0.09424150858479345,1.0031634836610137,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[21],beta,21,0.2615489416858697,-0.8128660598404679,0.22316045068060453,1.523508860915967,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[22],beta,22,-0.1627889815087066,-1.2616862154189579,-0.17541746510275585,0.9579613194942017,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[23],beta,23,-0.11851466758244196,-1.1194832177738838,-0.12837507665231854,0.8981403555209274,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[24],beta,24,0.028667090684571274,-1.0440049519842654,9.969333523840527e-4,1.1763602880301816,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[25],beta,25,0.27827558781682715,-0.6994380827677507,0.24637103641598462,1.4355624389475774,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[26],beta,26,-0.5763065523734464,-1.7096443044219403,-0.545191835567972,0.4003557643331609,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[27],beta,27,-0.22092240603356217,-1.2476249634248757,-0.22304810104455408,0.8343126550063446,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[28],beta,28,0.0563097068536349,-1.020322763304764,0.02020805778617904,1.2854091327431936,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[29],beta,29,-1.0714150620562382,-2.3815809229605605,-1.0288309875546722,0.005825980187932315,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[30],beta,30,-0.08745083504177313,-1.1634734395212298,-0.0957125348520661,1.0639051208732304,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[31],beta,31,-1.0014571972509734,-2.3031074419167643,-0.9674495526799493,0.023133045894329424,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[32],beta,32,0.18627432834573218,-0.8185639443028158,0.1403501293944631,1.3831547727975602,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[33],beta,33,0.03662745468435544,-1.0211998927650736,0.010771359743070613,1.167880726305913,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[34],beta,34,-0.24888760784617445,-1.0917382462493668,-0.24730403441594576,0.5937437336545697,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[35],beta,35,-0.4182745573942591,-1.5130170645248546,-0.3949168051131738,0.6163995196540699,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[36],beta,36,-0.4939207211351803,-1.5671907704278858,-0.47209991730223877,0.4632534962425057,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[37],beta,37,0.45744927851019324,-0.6089528538441629,0.4144839216803592,1.7717868191187738,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[38],beta,38,-0.8359365369206496,-1.9619554602331024,-0.8043335846862424,0.12569016064550978,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[39],beta,39,0.21345096509743056,-0.7058777170225582,0.18854893522245442,1.2348118764549405,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[40],beta,40,-0.16901225944655435,-1.2041035063394823,-0.18169750856903882,0.8780775441949704,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[41],beta,41,-0.19957584864014744,-1.1973034134935345,-0.20314378717594034,0.8290628106291301,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[42],beta,42,0.5384410586994344,-0.5528735276569865,0.4834016336080801,1.9111653141891376,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[43],beta,43,-0.5502973313295451,-1.5312016859409843,-0.5355240546633595,0.33929404262878143,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[44],beta,44,0.013828471748883827,-0.9945612975269443,-0.008433350197425547,1.1142352496007495,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[45],beta,45,0.41335770272508476,-0.6831014685075655,0.3722183571841776,1.772260863199944,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[46],beta,46,-0.13800630646281897,-1.1779411594167768,-0.1474771489609804,0.924410916544665,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[47],beta,47,-0.6251640812361662,-1.627329458387767,-0.6012744898048308,0.28540954803542623,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[48],beta,48,-0.7453364375811308,-1.8392905736622167,-0.7186374047804334,0.18713746395790884,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[49],beta,49,0.2038704594490131,-0.7793973252235222,0.17322544377646554,1.3581112750715265,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[50],beta,50,-0.030658022706260276,-1.0141948425129763,-0.04368290746751016,1.0270454232497441,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[51],beta,51,0.3991458912324321,-0.5734937242146277,0.3554088092901453,1.6194307972777997,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
beta[52],beta,52,-0.5778708803752586,-1.7530310322027698,-0.5452681332493825,0.44361573997285825,PartialcrossTimelimited,Partial,Reject,TP,Partial | Reject | TP
