draw,group,alpha,beta_restored,gamma
1635,Accept,1.1817314004502018,-0.4269868651541751,0.07952779354432774
1635,Reject,1.1688927407291745,0.03401816273556178,0.15336691164783456
1636,Accept,1.2701483165479623,-0.20010908590724938,0.11045104504813995
1636,Reject,1.0716885348185217,-0.12704405271806368,0.19169341220818784
1637,Accept,1.5938154332109056,-0.16996758946087911,0.08769191784432374
1637,Reject,0.8880865575584105,-0.1483979933605975,0.16599307094601556
1638,Accept,1.4294405836212287,-0.15885001025433534,0.06034366578816091
1638,Reject,1.075140919656405,-0.14908492687487207,0.1487637566280047
1639,Accept,1.1383430593735138,-0.44901809166741835,0.11696818286592756
1639,Reject,1.1543149286255534,-0.03638055413675892,0.12865451062731909
1640,Accept,1.1796833349042317,-0.29143445146858826,0.0948594903546571
1640,Reject,1.1848447025018074,-0.12627065519568736,0.20851714434936738
1641,Accept,1.175946670819301,-0.3599962294111737,0.110300051324152
1641,Reject,1.116417691273314,-0.11284584092494379,0.17846810123921497
1642,Accept,1.1938504243025645,-0.3492654276445352,0.10473878755728597
1642,Reject,1.2864404838011048,-0.11265833152417945,0.19441092464829313
1643,Accept,1.2089052193598726,-0.2983214466942125,0.09352065730380464
1643,Reject,1.0670434795972978,-0.1953069260355882,0.16141101159425444
1644,Accept,1.0284688262908916,0.25801613759985,0.1106162062270054
1644,Reject,0.9503984909524136,-0.14503521919410356,0.2170792110789202
1645,Accept,1.44996010148358,-0.18913501452517575,0.11185011280414965
1645,Reject,0.9512770908685988,-0.003627486666780781,0.18617510826905692
1646,Accept,0.945039208361115,-0.44152246410393037,0.08966218603389292
1646,Reject,1.3012342664777978,-0.18594236909273268,0.17426199378642399
1647,Accept,1.1719363677828065,-0.23147333547277038,0.11458243036936548
1647,Reject,0.8596814807507004,-0.21421009198228924,0.19217672011427228
1648,Accept,1.3128670860378853,-0.3459607749753074,0.12518416974830704
1648,Reject,1.1129068209852406,-0.0022628079998192087,0.152106151044928
1649,Accept,1.1293842714364597,-0.22581085323146347,0.15278501309436807
1649,Reject,1.0840930371230615,-0.09985412109336672,0.2198521225878932
1650,Accept,1.3750214065949806,-0.2625923567585088,0.17203382543005633
1650,Reject,0.9200181504570268,0.03959578762100396,0.17020507390502854
1651,Accept,1.3132753048494608,-0.14463647238447824,0.11321077554932947
1651,Reject,1.3595736912705756,-0.043142426394585154,0.20003972436101186
1652,Accept,1.040520324528243,-0.33032144504335903,0.10364916030660153
1652,Reject,0.7910813015650222,-0.3098978294844244,0.16293971741597965
1653,Accept,1.2204040173761088,-0.24627081228722006,0.12375783106143265
1653,Reject,0.9771021425542722,-0.12408341108295488,0.1472427848725992
1654,Accept,1.548623001644442,-0.23605233538095907,0.1318250909450673
1654,Reject,1.1789468239820715,-0.012815542159008887,0.1396812317527427
1655,Accept,1.5201385043062257,-0.29839368248920956,0.03322093176231254
1655,Reject,0.8524417156020362,0.18974043475881408,0.11041598174226953
1656,Accept,1.2619228372479785,-0.18034409984444763,0.09691541596418507
1656,Reject,1.0961757522978242,-0.0895991520099509,0.1709042019110302
1657,Accept,1.2146578377903758,-0.2686852458514351,0.20685187007430528
1657,Reject,0.9751936442343084,0.001189659363774685,0.17951888046370132
1658,Accept,1.2315153460757375,-0.25656929384666166,0.1015938816985564
1658,Reject,1.065250412309119,0.029961434997455058,0.16630020442692145
1659,Accept,1.1720774566459686,-0.08467049963811203,0.1204373946102768
1659,Reject,0.8673850839511419,0.04112736814884479,0.15494380132348723
1660,Accept,1.2160329570415545,-0.20215298139327656,0.18466926052077956
1660,Reject,1.0393664680816876,-0.21836232187687088,0.16261219172703387
1661,Accept,0.9732874537244,-0.5551837802209342,0.1073241371793017
1661,Reject,0.9701975570220213,-0.09216647365395084,0.13307248696686966
1662,Accept,1.2982485006651612,-0.10786065450069991,0.05423227808246664
1662,Reject,1.3181111783531738,-0.062323956710287766,0.31064956998991494
1663,Accept,1.2982216584861288,-0.3115241375960211,0.14986541102518622
1663,Reject,0.9945153355824354,0.08471834239435483,0.16955030439415897
1664,Accept,1.3230559976261977,-0.36188277259354745,0.11854015147627939
1664,Reject,1.0260629562171728,-0.11218000046490505,0.23062939222451398
1665,Accept,1.3478219549203585,-0.03519636314662604,0.0671950543596479
1665,Reject,0.8261174943503311,-0.14533374637722962,0.25999401900310365
1666,Accept,1.468022272823898,-0.25110534127951606,0.10168132650502928
1666,Reject,0.7181889531647682,0.03746194937935498,0.13641635489053094
1667,Accept,1.0643088987537075,0.08401382550302659,0.13222691848602441
1667,Reject,0.7304053596563801,-0.05557503598737239,0.21093363401036197
1668,Accept,1.1950888931007737,-0.2973679821508352,0.10804828635523589
1668,Reject,1.1776342026807212,-0.2549194425024315,0.1387046601450736
1669,Accept,1.2185839754891892,-0.3297822394594786,0.10975869835465735
1669,Reject,1.072427567526525,-0.0749773671150194,0.17991648780023523
1670,Accept,1.307660308057836,-0.24852712189730547,0.048068173507307015
1670,Reject,1.167890899587458,-0.13981191823722583,0.17917273863230063
1671,Accept,1.14411420248468,-0.3957152842950688,0.09886291708656045
1671,Reject,1.016085824914009,-0.08357242329926144,0.1840825660716531
1672,Accept,1.3889970695193528,-0.14893601982336402,0.07243806387858508
1672,Reject,0.8515937219419075,-0.2163166634594124,0.15840475837941387
1673,Accept,1.1522932158028587,-0.3056179099484924,0.19855651286173923
1673,Reject,1.028696299454834,-0.13031588639687114,0.17583451181093818
1674,Accept,1.4469900236686644,-0.24691532453365206,0.11729498065646188
1674,Reject,0.7247996224442044,-0.7368303484677381,0.17997207013118663
1675,Accept,1.41555546739613,-0.2953752826791509,0.03936414521926934
1675,Reject,1.1473532139453804,0.02064224176114668,0.21099897894031053
1676,Accept,1.2128936051126529,-0.4157269272086187,0.12462543936335771
1676,Reject,0.939946035880251,-0.23443535259693904,0.19511365293636654
1677,Accept,1.4381877665562828,-0.3541352073377728,0.10690277949148029
1677,Reject,0.9826786573486781,0.05490914198130218,0.18424840499789097
1678,Accept,1.408472632227294,-0.27237597302971334,0.13424339057499987
1678,Reject,0.7613905486138791,-0.31154444954523086,0.08930246869677032
1679,Accept,1.5034255130296914,-0.22595385200003296,0.2053436711613872
1679,Reject,0.9837574273692947,-0.00552470395318937,0.1847740936734055
1680,Accept,1.4044566110599805,-0.2502648575589418,0.08783818685905807
1680,Reject,1.1371841351672858,-0.0753342388396282,0.19889089679171001
1681,Accept,1.373419238178469,-0.15544552750642865,0.13580635290019458
1681,Reject,0.9488148489825525,-0.10361875177435527,0.2052285127991414
1682,Accept,1.30775340273069,-0.20768127464586061,0.10811345183183069
1682,Reject,0.8701913661871595,-0.21202254312676544,0.13638700663788111
1683,Accept,1.517671931806584,-0.23966016714617167,0.132543040456661
1683,Reject,1.3835006616627266,-0.08825247433790481,0.19362580456318404
1684,Accept,1.104236042026206,-0.25186902707060566,0.13027502006931688
1684,Reject,1.1037401361068337,-0.21914518691263374,0.16396650811945443
1685,Accept,1.1244552025005792,-0.33866978130388004,0.1615387308592878
1685,Reject,1.1384698545935317,0.008058156509255558,0.21249504015644013
1686,Accept,1.2170337875356705,-0.38855400409654905,0.11251260825405586
1686,Reject,0.7535186899342132,-0.057918996690736,0.11042407312800004
1687,Accept,1.591116545462595,-0.22805324391695114,0.054406075351931704
1687,Reject,1.0651433744881496,-0.04516792145340879,0.2607327731248701
1688,Accept,0.9653497001882138,-0.3629177077954175,0.21093451479875902
1688,Reject,0.8496569753964407,-0.1313948702207052,0.17965282220264897
1689,Accept,1.1146787266305864,-0.10730153513322681,0.20160560943885159
1689,Reject,1.1769540491666663,-0.24622526577338855,0.16153797584885599
1690,Accept,1.1821730177907965,-0.2426595151276704,0.1925639888373797
1690,Reject,0.8839563557218466,0.09525690600728047,0.11500980504079336
1691,Accept,1.4969764909063128,-0.24862865927914085,0.1635962653847903
1691,Reject,1.1888248854393426,-0.099425397919511,0.28608350055108533
1692,Accept,1.2977661660896989,-0.25388490728493096,0.1526744900801542
1692,Reject,0.762008240549044,-0.1598884191724543,0.1876957831016306
1693,Accept,1.3343668897438192,-0.16606068894740755,0.12915426019701956
1693,Reject,1.2287707512686559,-0.07399333962076729,0.17987389680062918
1694,Accept,1.4712307258290616,-0.24108454155839312,0.06292343738867226
1694,Reject,0.8747587892811787,-0.18201542848726446,0.2254776371112506
1695,Accept,1.173268410717446,-0.37668837090084534,0.17918837034666754
1695,Reject,0.928605812800226,-0.20480478616055353,0.33303329869203835
1696,Accept,1.028273756592121,-0.05961976231770428,0.16323007509176365
1696,Reject,0.8504119488584972,0.15971887126584006,0.1913642484473698
1697,Accept,1.2543585196538456,-0.18755482271071086,0.14810174817840804
1697,Reject,1.0219402209091424,-0.03388045657069981,0.215916047441005
1698,Accept,1.2450892360456236,-0.188566166010266,0.11608983212806202
1698,Reject,0.8835420679634777,0.0737190607664415,0.24520749977383632
1699,Accept,1.1220913296617336,-0.21908117561098375,0.14192061992279367
1699,Reject,1.1007465337985043,-0.1689698919202199,0.10779385627030216
1700,Accept,1.2184890220613314,-0.2466841308533918,0.15205268058891958
1700,Reject,0.7637213663827429,0.10152824688496784,0.19065912583538464
1701,Accept,1.2596022624990593,-0.2611347788676581,0.12658272278126073
1701,Reject,0.8105938499462529,-0.08754945128017723,0.1265899601782199
1702,Accept,1.3014280304024637,-0.1524966385954597,0.0956117783845572
1702,Reject,1.063940452242897,-0.11478855624969699,0.20750170104132193
1703,Accept,1.3785841227781674,-0.2855008327733237,0.17389691007689514
1703,Reject,1.1067890428492824,-0.15447705730004407,0.17435166354026582
1704,Accept,1.4335805858125608,-0.3466299531931786,0.20786327267976085
1704,Reject,1.0543078041456417,-0.19954038474867758,0.1886808078444513
1705,Accept,1.370781933956419,0.015562542756719094,0.14710818083583496
1705,Reject,0.7711055824246665,-0.1998590563093245,0.2432547446580329
1706,Accept,1.1352719071284914,-0.5822610800606824,0.11279423643727317
1706,Reject,1.019968430530088,-0.034739537152228855,0.1803730408602918
1707,Accept,1.7530296893700128,-0.17135065376309985,0.05624043879160565
1707,Reject,0.8541254498453765,-0.4200606877835758,0.22172046992169733
1708,Accept,1.2228916967246528,-0.4285372329256887,0.07940092423219425
1708,Reject,0.9019891939645954,-0.06203479429991406,0.1478247470388859
1709,Accept,1.1334896959810812,-0.2378012618315839,0.12509193887301961
1709,Reject,1.2120833963097843,-0.17749189920934874,0.11677350960248797
1710,Accept,1.186577454854078,-0.08789917989081159,0.09313252449635055
1710,Reject,1.2209603438892134,-0.17736722703082916,0.20585463389902964
1711,Accept,1.1289033717064034,-0.18039738200767164,0.10634273941925719
1711,Reject,0.8406604658100832,-0.15582656605892606,0.1621967326499588
1712,Accept,1.0923050740239029,-0.20635003471946767,0.1174848214867075
1712,Reject,1.078192468436109,0.07761318615150278,0.12304790132479831
1713,Accept,1.4060709029288794,-0.2317574423042874,0.12090686066432253
1713,Reject,0.774258344148409,-0.1135797264106702,0.12858480820238066
1714,Accept,1.3706079668829463,-0.36364956816007343,0.128710418121025
1714,Reject,1.152952431150979,0.024174277461544928,0.25250328736802524
1715,Accept,1.361953906157831,-0.2802181020262655,0.08260450910378063
1715,Reject,0.7633009759261272,-0.13178483958084009,0.19254836763149596
1716,Accept,1.298803722370235,-0.24374962745868312,0.070759581093166
1716,Reject,1.091647224304429,0.16795640722159133,0.1593159719209849
1717,Accept,1.2705458238615637,-0.38509450165409365,0.14292298302555181
1717,Reject,0.6971429800846735,-0.1521443492369142,0.2451194391419031
1718,Accept,1.1421230504779625,-0.40711124178043123,0.09333596054970478
1718,Reject,0.864120671585102,0.06209865131236091,0.227566610882625
1719,Accept,1.1607873133300546,-0.40731498035205754,0.1745326694055757
1719,Reject,0.599104635726605,-0.025367314812286546,0.2666321301202951
1720,Accept,1.4987996083024464,-0.23234964670418387,0.007098598261833691
1720,Reject,0.8878885358249125,-0.2993797869156734,0.16563768058371983
1721,Accept,1.3695923492767035,-0.2671170659900236,0.07740512493020185
1721,Reject,0.7171479388665675,0.2246860492583043,0.21994200796058355
1722,Accept,1.119950369051191,-0.27477609278350634,0.11610168370028838
1722,Reject,1.008880029432349,0.1105413655220905,0.06498621565333357
1723,Accept,1.0603860744641045,-0.6728825168144242,0.11024145605370425
1723,Reject,1.0155441532393,0.22333588953249858,0.20418838574714943
1724,Accept,1.2772128874449877,-0.3684312446996139,0.0871450521810441
1724,Reject,1.1597100442578943,-0.00687128178692431,0.11466616902402081
1725,Accept,1.288141969693144,-0.25289518954002865,0.10175237920883554
1725,Reject,1.2424832492247402,-0.17487789173549928,0.18449598004368742
1726,Accept,1.2050637464788791,-0.2901074507415784,0.05068346189856685
1726,Reject,0.8662450619313146,-0.059329890211386904,0.1470836780049394
1727,Accept,1.3189305843277348,-0.04257906970077516,0.06807536350668159
1727,Reject,0.9096340813350297,-0.10367673377292325,0.1921524856715332
1728,Accept,1.3099724390547756,-0.2770550263825448,0.14695803724455486
1728,Reject,0.9214352046133787,-0.34999921845111737,0.23791705017774986
1729,Accept,1.3886524389957102,-0.11344094913850732,0.1351766753737633
1729,Reject,1.082689165238655,-0.12957542097290567,0.1957511378541106
1730,Accept,1.259620945963262,-0.19082350520216643,0.07451518612357222
1730,Reject,0.9244774863986062,0.26750638538970173,0.19010010931419458
1731,Accept,1.2359357207445987,-0.1039254639330671,0.14718652283861794
1731,Reject,1.199412818424324,-0.0528178649227804,0.16358515782125624
1732,Accept,1.3946749104447447,-0.24400551043679086,0.07746448290232297
1732,Reject,0.820428351822279,-0.17718363896222647,0.14841685822063796
1733,Accept,1.4222489561200766,-0.11927442011582307,0.09032008963130739
1733,Reject,0.9248033604201937,-0.21616457554103374,0.26290705236617684
1734,Accept,1.4870207432526332,-0.30905979980030696,0.11162368970445853
1734,Reject,0.9524594525909119,-0.17705818025594372,0.2024883503864708
1735,Accept,1.5965797210440338,-0.27270503600738627,0.12760225578368659
1735,Reject,0.7377223087657204,-0.14906145691726017,0.0898373630032635
1736,Accept,1.2553477319864699,-0.27950835058561097,0.09067641697148228
1736,Reject,0.9851418920761306,0.03461192567598651,0.12997428026841976
1737,Accept,1.1842600818196252,-0.45038698807163075,0.04215722425554306
1737,Reject,0.7962951146190728,-0.1801781977770109,0.20178014595758326
1738,Accept,1.220875549743114,-0.257619665144862,0.09659110964490741
1738,Reject,0.7047706957915371,0.22356129368066788,0.12784081626485871
1739,Accept,1.3344111448882159,-0.19908625520271922,0.17963206743333945
1739,Reject,1.2423021358312991,-0.02585644887618274,0.17362154378767652
1740,Accept,1.4332436755388331,-0.30181642189334495,0.16895980682458844
1740,Reject,1.1801897602747884,-0.25070321330978285,0.1714893929057269
1741,Accept,1.435281883800676,-0.20650546982481108,0.12496040182998794
1741,Reject,0.9732155424696093,0.1470257010615126,0.06920686276302031
1742,Accept,1.1375159957952359,-0.16154754173821712,0.1829791175456437
1742,Reject,1.0736585702894867,-0.0717049979531924,0.1833974186738015
1743,Accept,1.0992849905498376,-0.2748157964273082,0.2522666892341677
1743,Reject,1.0764258747659696,-0.10440520133373636,0.09078358613757989
1744,Accept,1.409681323818899,-0.32988243962613484,0.10153641770623624
1744,Reject,1.1265181044170034,-0.13692682468670603,0.19480298140011265
1745,Accept,1.3739208636472857,-0.30109995835294767,0.13555363607438406
1745,Reject,0.9600302197012934,-0.15069106040031865,0.16690012021025463
1746,Accept,1.1598127658366932,-0.27071996753802924,0.12728128752194548
1746,Reject,0.9225640629782919,0.09492668126007504,0.13177186870188326
1747,Accept,1.1321273535901226,-0.16854619441523017,0.11840714573622615
1747,Reject,0.9877793309360647,-0.06884519943317562,0.17114774747817324
1748,Accept,1.2018149232110775,0.54077844422989,0.08856843120667993
1748,Reject,1.1415949232411167,-0.1532144324498305,0.12274512809292747
1749,Accept,1.4491291238008146,-0.22182963643567807,0.16331648243322489
1749,Reject,1.0219382766259484,0.05090552844301549,0.15548619130113608
1750,Accept,1.357815078122556,-0.15798658269453117,0.1345736763736674
1750,Reject,0.8140478238128814,-0.019514178084368568,0.16256907437008963
1751,Accept,1.491688274294936,-0.045215911361684714,0.13024959511606865
1751,Reject,0.9954351308562884,-0.15421285528193424,0.23504141105160198
1752,Accept,1.3972205091150347,-0.1435607057587671,0.06266103526031212
1752,Reject,1.0047530071504964,-0.11441874347354623,0.16041830885175642
1753,Accept,1.2283057103260289,-0.16178436172655494,0.1265314706459007
1753,Reject,0.9722294855852738,-0.170646364545179,0.21866002115589692
1754,Accept,1.3061107805199315,-0.24108700651882553,0.15799483704154094
1754,Reject,0.8746472576807276,-0.09751370124562792,0.14547986821612086
1755,Accept,1.38822505168556,-0.3719944922935449,0.11829529869826916
1755,Reject,0.9206172986275882,-0.2760805248894644,0.10701709759132154
1756,Accept,1.289429761419909,-0.2943833160816743,0.12472287472987123
1756,Reject,1.1171263264187463,-0.07229180606993096,0.23369040480836456
1757,Accept,1.1545786625997763,-0.13901078463236752,0.07277344151129227
1757,Reject,0.8525584655059418,-0.1489860037390805,0.1686647847028511
1758,Accept,1.4394890315648248,-0.22142655893989222,0.21196406230476256
1758,Reject,0.8572476437178591,-0.10696182207804454,0.1058725164265637
1759,Accept,1.2135994977063684,-0.38629536325499364,0.1664822083512772
1759,Reject,1.038340604065587,-0.17570282143805485,0.2733279548898541
1760,Accept,1.144558955120747,-0.25500717997563777,0.17773969709557985
1760,Reject,1.3037986490228606,-0.0636966090833345,0.18096873179788045
1761,Accept,1.6017906017547858,-0.20053473954228793,0.106803911770469
1761,Reject,0.8687104442471385,-0.09920601090017182,0.27862732017702807
1762,Accept,1.4496540963704012,-0.3201301567969174,0.14764185974520444
1762,Reject,0.8319448499576472,-0.029396611381760425,0.1984565139400368
1763,Accept,1.0492172680149494,-0.2377343514015889,0.1445123863376034
1763,Reject,1.1715637835574901,-0.10218548103083594,0.24764289006070228
1764,Accept,1.1298968404990959,-0.22484326292709833,0.24701396441559015
1764,Reject,1.0816373794584841,-0.0738883385473569,0.1683827370697401
1765,Accept,1.2606771490423192,-0.1544720421455379,0.1338737866279303
1765,Reject,0.7807591232984821,-0.004202290794189996,0.19175890011628594
1766,Accept,1.0948842854085816,-0.2726831213957165,0.1083327692860985
1766,Reject,1.1214284845361475,0.009818941145987196,0.22718064798100188
1767,Accept,1.5195279810594806,-0.30060496589645347,0.10902034856142113
1767,Reject,0.9039475515010771,-0.028699079312201455,0.1606738866358257
1768,Accept,1.2991426331081786,-0.19477244113926062,0.08902014713166916
1768,Reject,0.8425339859195734,0.010981083408653572,0.23291981733653233
1769,Accept,1.613757237121983,-0.13751993741190277,0.055596665818056765
1769,Reject,1.1092159488539746,-0.11487986107053105,0.3499330046042649
1770,Accept,1.4044630259393593,-0.18219351766602115,0.03440087538283398
1770,Reject,1.1124810746613076,-0.1890155871413033,0.14635711258145725
1771,Accept,1.4241978914428821,-0.23655177900091215,0.10928264953695091
1771,Reject,0.8541581190150355,-0.24708343000559813,0.21696950606951362
1772,Accept,1.2834997190104798,-0.0893963007332553,0.02621174953532032
1772,Reject,0.9669044808273829,-0.1583887776969956,0.2202987787941331
1773,Accept,1.302163569408876,-0.24119872079534477,0.13204046187563617
1773,Reject,1.1138223214146052,-0.01515663838336383,0.1374573606225967
1774,Accept,1.143054036656375,-0.4748242551345113,0.09132619725189593
1774,Reject,1.165231085148007,-0.10936810545456051,0.06617530007398775
1775,Accept,1.3864301287030671,-0.2345274001089269,0.11587680131011037
1775,Reject,1.0194017450114838,-0.21535075831177994,0.20315261513035857
1776,Accept,1.2972934912622744,-0.24389601249109416,0.09323792914121651
1776,Reject,0.8679623555469904,-0.1872879312669335,0.2037484091365939
1777,Accept,1.1969085187874866,-0.6287280678326527,0.14133176536402378
1777,Reject,0.9846404362296157,-0.12268030067511784,0.19047895212540336
1778,Accept,1.0681784138537695,-0.19390324344020612,0.08121291500405298
1778,Reject,0.9086842725677811,-0.11341827432669901,0.22565753214623904
1779,Accept,1.602732356984526,-0.2896400048058664,0.18840501349859307
1779,Reject,1.0219974593886954,-0.010825127037876948,0.23975838294090226
1780,Accept,1.3885106991779905,-0.12466132725485274,0.04602594191811271
1780,Reject,1.0115158994844293,-0.06515631452738696,0.10382823706187705
1781,Accept,1.2130128026988554,-0.4408548426661016,0.1086818623092775
1781,Reject,0.6994002372925916,0.1923321434540925,0.11499423620559272
1782,Accept,1.3760830745144614,0.3095602773363597,0.03619610005763756
1782,Reject,1.0071965698393692,-0.18752019777942766,0.21861245857455597
1783,Accept,1.086954202531018,-0.410656486299588,0.13516946698053872
1783,Reject,0.8162181991381962,-0.16166618355166382,0.18776830226121682
1784,Accept,1.2821548986551063,-0.09123177245180288,0.15069500417383436
1784,Reject,1.0624941862212547,-0.09557924042042394,0.17489852984989177
1785,Accept,1.1638758518609649,-0.143457635408864,0.1470642679037478
1785,Reject,0.9572317979320358,-0.1950551173672246,0.22795435905367425
1786,Accept,1.2424592043522,-0.2480759541299178,0.18939454465802427
1786,Reject,0.9326457356620601,-0.1464591737895582,0.1853673797181173
1787,Accept,1.2140378909845244,-0.17165629445868852,0.15709658712882762
1787,Reject,1.0083057353447586,-0.08318691887946923,0.15766621255525462
1788,Accept,1.1862554885806276,-0.25056617910916146,0.12243695435940213
1788,Reject,0.8020348241001932,-0.17017503760986466,0.13845601100164234
1789,Accept,1.2428244158768051,-0.060449684827327224,0.13445463769215402
1789,Reject,1.165876325009498,-0.2190191458454041,0.2147281729649096
1790,Accept,1.4008552774645102,-0.10904612584190182,0.1383967943324126
1790,Reject,0.9627862792694366,0.016854246380340058,0.12822588726832657
1791,Accept,1.2289617371809598,-0.6406503037412997,0.1167534900900217
1791,Reject,0.9237395847491245,-0.27809759290926606,0.20231985361986113
1792,Accept,1.0062472258300923,0.0067955337510271566,0.19005863853168828
1792,Reject,1.1604677487904935,-0.027482089632756286,0.1887697950077599
1793,Accept,1.0895233187565387,-0.3251283140915313,0.17821107900660293
1793,Reject,1.0016171109831182,-0.31431916881808114,0.23273560827720033
1794,Accept,1.503646829843089,-0.30131658678548656,0.14693752398733165
1794,Reject,1.243235975809526,-0.20967351727036984,0.1858920746720893
1795,Accept,1.197367789032461,-0.14928995055959463,0.10735018955110644
1795,Reject,1.0830844924913408,-0.16591192894675855,0.2112950668561368
1796,Accept,1.10616280293014,-0.43602130877359707,0.16492173737777377
1796,Reject,1.0317130904210943,-0.1743296776142552,0.13395817700342486
1797,Accept,1.2105344399270437,-0.29026132558950357,0.19250538595071967
1797,Reject,0.836336340626882,-0.09689664318004824,0.1447494109833952
1798,Accept,1.3034091782451471,-0.41093740773794885,0.12758721357320763
1798,Reject,0.9138553886216292,-0.1132307595310657,0.15286689453504831
1799,Accept,1.250324302835057,-0.1793420039221127,0.14809235316813477
1799,Reject,0.9554037215599193,-0.10458327179252094,0.08886794082036481
1800,Accept,0.9465690965489391,-0.2512302228637087,0.10394525334107864
1800,Reject,0.8340707653392727,-0.06841027874826058,0.2128210549121094
1801,Accept,1.2872881601176152,-0.3047615970869805,0.044483694097961296
1801,Reject,1.089520701988081,-0.17360297300248,0.17670827405767342
1802,Accept,1.3188616552731767,-0.3443474768356071,0.17397416115069025
1802,Reject,0.8663721827303154,0.4169805432023882,0.18458996709360118
1803,Accept,1.4343710788844688,-0.2758900959570685,0.14267878630723324
1803,Reject,0.9087560805784214,-0.0785948532577024,0.17216422608781495
1804,Accept,1.5204357054589908,-0.3006715116626807,0.0943932033744438
1804,Reject,0.8254342517291666,-0.10732591913014412,0.21944119059333708
1805,Accept,1.1491510800459581,-0.25143106078670885,0.1260906697535027
1805,Reject,0.8521390654272764,-0.047118367219173965,0.11887663903285503
1806,Accept,1.5044389770946514,-0.23586520507182962,0.056883233252988524
1806,Reject,1.259030810535334,-0.15562574825426803,0.17064261924618232
1807,Accept,1.093197394797536,-0.2523214050672205,0.12663559570827718
1807,Reject,0.9035120894028891,-0.03828377142612173,0.1438461501433206
1808,Accept,1.1298075055589674,-0.31431136212847344,0.11768679017684396
1808,Reject,0.935698398933262,0.0011772649050941174,0.188471371632656
1809,Accept,1.307802607434892,-0.30070177546882015,0.08624318337850352
1809,Reject,0.8477075893266054,-0.48230979372509836,0.19597502634595626
1810,Accept,1.3114257918905858,-0.4229623022234507,0.08650881583537506
1810,Reject,0.9562941228525024,-0.04006288909139916,0.15738783170819473
1811,Accept,1.282945884989573,-0.10430118485464976,0.11138018239248582
1811,Reject,1.0026500749241292,-0.12896614756007216,0.19115156174359565
1812,Accept,1.1637909944796936,-0.34081973108566077,0.04296533339651762
1812,Reject,0.7253909811556861,-0.376180331042835,0.2057972228534204
1813,Accept,1.337433490735849,-0.283753998018667,0.22704291544047145
1813,Reject,1.0031187348053816,0.6196815796692599,0.17636644352051867
1814,Accept,1.3164182948086276,-0.20395578303425715,0.1376381854278339
1814,Reject,1.032061209370902,-0.15003991195737718,0.21143217126892172
1815,Accept,1.126821212833435,-0.37625046509055504,0.11229802316997511
1815,Reject,0.9254130679941085,0.027637917320406234,0.19579365263648718
1816,Accept,1.5771867142218363,-0.37389912332821323,0.11178273908795344
1816,Reject,0.798326235320358,0.03501297578495833,0.1498778894536527
1817,Accept,1.1030268352866375,-0.2678072239084199,0.17331108842665816
1817,Reject,1.0224877827795582,0.043261974461462474,0.17898596280036075
1818,Accept,1.357146066341959,-0.2699492052637685,0.09917236419181906
1818,Reject,0.7635898988138937,-0.2539747540927052,0.129891345175116
1819,Accept,1.362338325098903,-0.3565318685685129,0.12543052820937328
1819,Reject,1.1207345747056783,-0.03742528340477836,0.28454730507132536
1820,Accept,1.398229776487943,-0.24940543698570997,0.06418457639888414
1820,Reject,1.2138850230315608,0.11509827576977671,0.21464089047552257
1821,Accept,1.0383007958011334,-0.17043250606764287,0.09826076999337775
1821,Reject,0.955812382721191,-0.074131304570916,0.22872728637337528
1822,Accept,1.4601533785459264,-0.16787035152099486,0.2228137722732408
1822,Reject,0.9975588176076613,-0.144007639481263,0.20405430717712775
1823,Accept,1.1936144257016639,-0.3199550117412091,0.18151479226141595
1823,Reject,0.758994370911984,-0.1398318475396679,0.289723341584797
1824,Accept,1.3867501708775043,-0.1818211963997426,0.1765209543674554
1824,Reject,0.9227649460147931,-0.1479441927202172,0.23057966073322295
1825,Accept,1.2374358137779364,-0.45366001673705864,0.06397172908105811
1825,Reject,1.0105054940534064,-0.1548891083637693,0.19221543328970572
1826,Accept,1.4018038063470553,-0.22419312622517068,0.09624574390229138
1826,Reject,1.073761175030304,-0.1315044881736159,0.2246261293792129
1827,Accept,1.442127306222567,-0.2947430440676046,0.1822243242426128
1827,Reject,0.903668522412965,-0.0019222953052438485,0.18485268293157645
1828,Accept,1.2019750588526947,-0.41638878353952435,0.07858116979431293
1828,Reject,1.0568460376426578,-0.036898498977145124,0.12827368048330895
1829,Accept,1.3295076756252282,-0.2604478040481537,0.1609927837911802
1829,Reject,1.1330791283537331,-0.17628974748495727,0.1831419705784356
1830,Accept,1.3211964752528982,-0.3646775173951176,0.14399850503414696
1830,Reject,1.0357705715339764,-0.1392423578771886,0.1866067558445911
1831,Accept,1.4317298454291685,-0.2307437909740885,0.054988671396259944
1831,Reject,0.816525824157667,-0.07424997115046711,0.15708084085545557
1832,Accept,1.2739777877078406,-0.027506774525462963,0.11104199322019273
1832,Reject,1.0480976729551765,-0.02936878481903323,0.1560396781040103
1833,Accept,1.3540191106002406,0.03016846964302336,0.2120706540567917
1833,Reject,1.1610828457764157,-0.036979149862836305,0.1893774920979237
1834,Accept,1.3577135086731542,-0.3323622978059559,0.09172924786573701
1834,Reject,0.8620604859976355,0.01780519084447143,0.15292763078274774
1835,Accept,1.4072636759948325,-0.2325350718038847,0.12075088303700732
1835,Reject,1.049331475177562,0.04779808822910007,0.2064761849396925
1836,Accept,1.291014644119535,-0.18012698762846358,0.14856225034031045
1836,Reject,1.0868996025167332,0.07066668914190241,0.24782756166800315
